month,entry_time,exit_time,symbol,direction,entry_price,result,realized_R,net_pips,gross_pips,duration_minutes,duration,aggression_mode,score,reason_code,gaspar_p_deteriorating,melchor_signal,decision_id,split
2022-04,2022-04-21T10:55:00Z,2022-04-21T11:10:00Z,EURUSD,BUY,1.09268,LOSS,-1.250774,-12.50774,-10.0,15.0,15m,normal,0.382403,score_normal,0.071572,APPROVE,EURUSD-2022-04-21T10:55:00Z-002640,train
2022-04,2022-04-21T11:10:00Z,2022-04-21T12:50:00Z,EURUSD,BUY,1.09187,LOSS,-1.29489,-12.9489,-10.0,100.0,1h 40m,normal,0.300832,score_normal,0.153632,APPROVE,EURUSD-2022-04-21T11:10:00Z-002641,train
2022-04,2022-04-21T12:50:00Z,2022-04-21T13:25:00Z,EURUSD,SELL,1.09094,LOSS,-1.38782,-13.8782,-10.0,35.0,35m,cautious,0.265747,score_cautious,0.116953,APPROVE,EURUSD-2022-04-21T12:50:00Z-002642,train
2022-04,2022-04-21T14:00:00Z,2022-04-21T14:25:00Z,EURUSD,SELL,1.09004,WIN,1.6991,16.991,20.0,25.0,25m,cautious,0.272562,score_cautious,0.338534,APPROVE,EURUSD-2022-04-21T14:00:00Z-002643,train
2022-04,2022-04-21T17:05:00Z,2022-04-21T17:55:00Z,EURUSD,SELL,1.08669,WIN,1.7555,17.555,20.0,50.0,50m,normal,0.317954,score_normal,0.137545,APPROVE,EURUSD-2022-04-21T17:05:00Z-002645,train
2022-04,2022-04-22T08:15:00Z,2022-04-22T09:55:00Z,EURUSD,SELL,1.08478,WIN,1.719777,17.19777,20.0,100.0,1h 40m,normal,0.307072,score_normal,0.270965,APPROVE,EURUSD-2022-04-22T08:15:00Z-002648,train
2022-04,2022-04-22T09:55:00Z,2022-04-22T10:15:00Z,EURUSD,SELL,1.08264,WIN,1.684102,16.84102,20.0,20.0,20m,premium,0.467064,score_premium,0.118434,APPROVE,EURUSD-2022-04-22T09:55:00Z-002649,train
2022-04,2022-04-22T10:15:00Z,2022-04-22T11:30:00Z,EURUSD,BUY,1.08045,LOSS,-1.372211,-13.72211,-10.0,75.0,1h 15m,normal,0.301152,score_normal,0.095928,APPROVE,EURUSD-2022-04-22T10:15:00Z-002650,train
2022-04,2022-04-22T11:30:00Z,2022-04-22T14:00:00Z,EURUSD,BUY,1.07932,WIN,1.611428,16.11428,20.0,150.0,2h 30m,premium,0.559266,score_premium,0.067359,APPROVE,EURUSD-2022-04-22T11:30:00Z-002651,train
2022-04,2022-04-22T14:00:00Z,2022-04-22T16:10:00Z,EURUSD,BUY,1.08156,WIN,1.605106,16.05106,20.0,130.0,2h 10m,premium,0.518673,score_premium,0.096881,APPROVE,EURUSD-2022-04-22T14:00:00Z-002652,train
2022-04,2022-04-22T17:00:00Z,2022-04-22T17:35:00Z,EURUSD,BUY,1.08062,LOSS,-1.360499,-13.60499,-10.0,35.0,35m,normal,0.316421,score_normal,0.098903,APPROVE,EURUSD-2022-04-22T17:00:00Z-002653,train
2022-04,2022-04-22T17:55:00Z,2022-04-22T21:55:00Z,EURUSD,BUY,1.07774,WIN,0.959875,9.59875,13.6,240.0,4h 00m,cautious,0.228609,score_cautious,0.394391,APPROVE,EURUSD-2022-04-22T17:55:00Z-002655,train
2022-04,2022-04-22T21:55:00Z,2022-04-23T00:00:00Z,EURUSD,SELL,1.07917,WIN,1.673861,16.73861,20.0,125.0,2h 05m,cautious,0.239538,score_cautious,0.356216,APPROVE,EURUSD-2022-04-22T21:55:00Z-002656,train
2022-04,2022-04-26T09:20:00Z,2022-04-26T10:20:00Z,EURUSD,SELL,1.07167,WIN,1.699595,16.99595,20.0,60.0,1h 00m,premium,0.572839,score_premium,0.104242,APPROVE,EURUSD-2022-04-26T09:20:00Z-002660,train
2022-04,2022-04-26T10:20:00Z,2022-04-26T11:05:00Z,EURUSD,SELL,1.06941,WIN,1.710296,17.10296,20.0,45.0,45m,premium,0.583132,score_premium,0.265716,APPROVE,EURUSD-2022-04-26T10:20:00Z-002661,train
2022-04,2022-04-26T11:05:00Z,2022-04-26T11:25:00Z,EURUSD,SELL,1.0676,LOSS,-1.25929,-12.5929,-10.0,20.0,20m,cautious,0.298028,score_cautious,0.19529,APPROVE,EURUSD-2022-04-26T11:05:00Z-002662,train
2022-04,2022-04-26T11:25:00Z,2022-04-26T15:25:00Z,EURUSD,SELL,1.06888,WIN,1.272758,12.72758,15.1,240.0,4h 00m,premium,0.487847,score_premium,0.151503,APPROVE,EURUSD-2022-04-26T11:25:00Z-002663,train
2022-04,2022-04-26T17:00:00Z,2022-04-26T17:45:00Z,EURUSD,SELL,1.06744,WIN,1.675127,16.75127,20.0,45.0,45m,normal,0.38882,score_normal,0.187541,APPROVE,EURUSD-2022-04-26T17:00:00Z-002664,train
2022-04,2022-04-26T17:45:00Z,2022-04-26T19:20:00Z,EURUSD,BUY,1.06446,WIN,1.699846,16.99846,20.0,95.0,1h 35m,normal,0.372012,score_normal,0.248291,APPROVE,EURUSD-2022-04-26T17:45:00Z-002665,train
2022-04,2022-04-26T19:20:00Z,2022-04-26T21:05:00Z,EURUSD,SELL,1.06644,WIN,1.700303,17.00303,20.0,105.0,1h 45m,premium,0.534576,score_premium,0.171038,APPROVE,EURUSD-2022-04-26T19:20:00Z-002666,train
2022-04,2022-04-27T09:15:00Z,2022-04-27T10:20:00Z,EURUSD,SELL,1.06283,WIN,1.7137,17.137,20.0,65.0,1h 05m,premium,0.400079,score_premium,0.347303,APPROVE,EURUSD-2022-04-27T09:15:00Z-002668,train
2022-04,2022-04-27T10:20:00Z,2022-04-27T10:30:00Z,EURUSD,SELL,1.06082,WIN,1.636025,16.36025,20.0,10.0,10m,premium,0.621378,score_premium,0.198723,APPROVE,EURUSD-2022-04-27T10:20:00Z-002669,train
2022-04,2022-04-27T10:50:00Z,2022-04-27T11:50:00Z,EURUSD,SELL,1.0616,WIN,1.637505,16.37505,20.0,60.0,1h 00m,normal,0.381125,score_normal,0.490962,APPROVE,EURUSD-2022-04-27T10:50:00Z-002672,train
2022-04,2022-04-27T11:50:00Z,2022-04-27T12:00:00Z,EURUSD,SELL,1.05971,LOSS,-1.330292,-13.30292,-10.0,10.0,10m,normal,0.339941,score_normal,0.475922,APPROVE,EURUSD-2022-04-27T11:50:00Z-002673,train
2022-04,2022-04-27T12:00:00Z,2022-04-27T12:10:00Z,EURUSD,SELL,1.05886,LOSS,-1.303342,-13.03342,-10.0,10.0,10m,premium,0.481118,score_premium,0.297094,APPROVE,EURUSD-2022-04-27T12:00:00Z-002674,train
2022-04,2022-04-27T12:10:00Z,2022-04-27T12:25:00Z,EURUSD,SELL,1.05963,LOSS,-1.358605,-13.58605,-10.0,15.0,15m,premium,0.46327,score_premium,0.31251,APPROVE,EURUSD-2022-04-27T12:10:00Z-002675,train
2022-04,2022-04-27T12:25:00Z,2022-04-27T14:30:00Z,EURUSD,SELL,1.0613,WIN,1.61507,16.1507,20.0,125.0,2h 05m,premium,0.6369,score_premium,0.275995,APPROVE,EURUSD-2022-04-27T12:25:00Z-002676,train
2022-04,2022-04-27T14:30:00Z,2022-04-27T15:30:00Z,EURUSD,SELL,1.05937,WIN,1.606485,16.06485,20.0,60.0,1h 00m,premium,0.767821,score_premium,0.14639,APPROVE,EURUSD-2022-04-27T14:30:00Z-002677,train
2022-04,2022-04-27T17:00:00Z,2022-04-27T17:35:00Z,EURUSD,SELL,1.05484,WIN,1.573031,15.73031,20.0,35.0,35m,premium,0.700474,score_premium,0.227373,APPROVE,EURUSD-2022-04-27T17:00:00Z-002678,train
2022-04,2022-04-27T17:35:00Z,2022-04-27T17:55:00Z,EURUSD,BUY,1.05353,LOSS,-1.291136,-12.91136,-10.0,20.0,20m,premium,0.47471,score_premium,0.223475,APPROVE,EURUSD-2022-04-27T17:35:00Z-002679,train
2022-04,2022-04-27T17:55:00Z,2022-04-27T18:20:00Z,EURUSD,SELL,1.05265,LOSS,-1.313934,-13.13934,-10.0,25.0,25m,normal,0.313935,score_normal,0.451471,APPROVE,EURUSD-2022-04-27T17:55:00Z-002680,train
2022-04,2022-04-27T18:20:00Z,2022-04-27T18:35:00Z,EURUSD,SELL,1.05376,LOSS,-1.409558,-14.09558,-10.0,15.0,15m,cautious,0.274435,score_cautious,0.460413,APPROVE,EURUSD-2022-04-27T18:20:00Z-002681,train
2022-04,2022-04-27T18:35:00Z,2022-04-27T19:30:00Z,EURUSD,SELL,1.05522,LOSS,-1.273887,-12.73887,-10.0,55.0,55m,cautious,0.29971,score_cautious,0.314378,APPROVE,EURUSD-2022-04-27T18:35:00Z-002682,train
2022-04,2022-04-28T07:45:00Z,2022-04-28T08:05:00Z,EURUSD,SELL,1.05242,WIN,1.724251,17.24251,20.0,20.0,20m,premium,0.521876,score_premium,0.402163,APPROVE,EURUSD-2022-04-28T07:45:00Z-002686,train
2022-04,2022-04-28T08:40:00Z,2022-04-28T08:45:00Z,EURUSD,BUY,1.05007,LOSS,-1.313944,-13.13944,-10.0,5.0,5m,normal,0.367608,score_normal,0.350879,APPROVE,EURUSD-2022-04-28T08:40:00Z-002687,train
2022-04,2022-04-28T08:45:00Z,2022-04-28T08:50:00Z,EURUSD,SELL,1.04916,LOSS,-1.314573,-13.14573,-10.0,5.0,5m,premium,0.448721,score_premium,0.238834,APPROVE,EURUSD-2022-04-28T08:45:00Z-002688,train
2022-04,2022-04-28T08:50:00Z,2022-04-28T09:50:00Z,EURUSD,SELL,1.05176,LOSS,-1.289191,-12.89191,-10.0,60.0,1h 00m,premium,0.419216,score_premium,0.268028,APPROVE,EURUSD-2022-04-28T08:50:00Z-002689,train
2022-04,2022-04-28T11:40:00Z,2022-04-28T13:25:00Z,EURUSD,SELL,1.05324,WIN,1.624027,16.24027,20.0,105.0,1h 45m,cautious,0.207681,score_cautious,0.176082,APPROVE,EURUSD-2022-04-28T11:40:00Z-002690,train
2022-04,2022-04-28T14:10:00Z,2022-04-28T15:20:00Z,EURUSD,SELL,1.0504,WIN,1.657331,16.57331,20.0,70.0,1h 10m,normal,0.392252,score_normal,0.156985,APPROVE,EURUSD-2022-04-28T14:10:00Z-002692,train
2022-04,2022-04-28T17:00:00Z,2022-04-28T17:10:00Z,EURUSD,SELL,1.05084,LOSS,-1.397174,-13.97174,-10.0,10.0,10m,normal,0.313012,score_normal,0.190868,APPROVE,EURUSD-2022-04-28T17:00:00Z-002693,train
2022-04,2022-04-28T17:10:00Z,2022-04-28T17:35:00Z,EURUSD,SELL,1.05125,WIN,1.636608,16.36608,20.0,25.0,25m,premium,0.438588,score_premium,0.298955,APPROVE,EURUSD-2022-04-28T17:10:00Z-002694,train
2022-04,2022-04-28T17:35:00Z,2022-04-28T18:00:00Z,EURUSD,BUY,1.04913,WIN,1.622351,16.22351,20.0,25.0,25m,premium,0.723079,score_premium,0.208024,APPROVE,EURUSD-2022-04-28T17:35:00Z-002695,train
2022-04,2022-04-28T18:00:00Z,2022-04-28T18:10:00Z,EURUSD,SELL,1.05148,LOSS,-1.388109,-13.88109,-10.0,10.0,10m,cautious,0.29069,score_cautious,0.387548,APPROVE,EURUSD-2022-04-28T18:00:00Z-002696,train
2022-04,2022-04-28T18:10:00Z,2022-04-28T18:55:00Z,EURUSD,SELL,1.05238,WIN,1.595684,15.95684,20.0,45.0,45m,premium,0.455077,score_premium,0.44649,APPROVE,EURUSD-2022-04-28T18:10:00Z-002697,train
2022-04,2022-04-28T18:55:00Z,2022-04-28T19:50:00Z,EURUSD,SELL,1.05034,LOSS,-1.292057,-12.92057,-10.0,55.0,55m,premium,0.495281,score_premium,0.258187,APPROVE,EURUSD-2022-04-28T18:55:00Z-002698,train
2022-04,2022-04-29T08:15:00Z,2022-04-29T09:25:00Z,EURUSD,BUY,1.05266,WIN,1.632413,16.32413,20.0,70.0,1h 10m,premium,0.580693,score_premium,0.273674,APPROVE,EURUSD-2022-04-29T08:15:00Z-002702,train
2022-04,2022-04-29T09:25:00Z,2022-04-29T10:10:00Z,EURUSD,BUY,1.05463,LOSS,-1.307838,-13.07838,-10.0,45.0,45m,premium,0.426199,score_premium,0.27496,APPROVE,EURUSD-2022-04-29T09:25:00Z-002703,train
2022-04,2022-04-29T10:10:00Z,2022-04-29T10:35:00Z,EURUSD,BUY,1.05406,WIN,1.573859,15.73859,20.0,25.0,25m,premium,0.728948,score_premium,0.195207,APPROVE,EURUSD-2022-04-29T10:10:00Z-002704,train
2022-04,2022-04-29T10:35:00Z,2022-04-29T11:45:00Z,EURUSD,BUY,1.05617,WIN,1.754949,17.54949,20.0,70.0,1h 10m,premium,0.705221,score_premium,0.195207,APPROVE,EURUSD-2022-04-29T10:35:00Z-002705,train
2022-04,2022-04-29T11:45:00Z,2022-04-29T12:00:00Z,EURUSD,SELL,1.05883,WIN,1.670505,16.70505,20.0,15.0,15m,premium,0.579385,score_premium,0.288899,APPROVE,EURUSD-2022-04-29T11:45:00Z-002706,train
2022-04,2022-04-29T12:00:00Z,2022-04-29T12:50:00Z,EURUSD,SELL,1.05689,LOSS,-1.297424,-12.97424,-10.0,50.0,50m,premium,0.50349,score_premium,0.145015,APPROVE,EURUSD-2022-04-29T12:00:00Z-002707,train
2022-04,2022-04-29T12:50:00Z,2022-04-29T14:15:00Z,EURUSD,SELL,1.05788,WIN,1.632183,16.32183,20.0,85.0,1h 25m,premium,0.57902,score_premium,0.270452,APPROVE,EURUSD-2022-04-29T12:50:00Z-002708,train
2022-04,2022-04-29T14:15:00Z,2022-04-29T14:30:00Z,EURUSD,SELL,1.05588,LOSS,-1.312099,-13.12099,-10.0,15.0,15m,normal,0.35377,score_normal,0.301417,APPROVE,EURUSD-2022-04-29T14:15:00Z-002709,train
2022-04,2022-04-29T14:30:00Z,2022-04-29T14:40:00Z,EURUSD,SELL,1.05741,WIN,1.679115,16.79115,20.0,10.0,10m,premium,0.56915,score_premium,0.258544,APPROVE,EURUSD-2022-04-29T14:30:00Z-002710,train
2022-04,2022-04-29T14:40:00Z,2022-04-29T15:20:00Z,EURUSD,SELL,1.05563,WIN,1.74286,17.4286,20.0,40.0,40m,premium,0.632829,score_premium,0.201206,APPROVE,EURUSD-2022-04-29T14:40:00Z-002711,train
2022-04,2022-04-29T17:00:00Z,2022-04-29T17:30:00Z,EURUSD,BUY,1.05337,LOSS,-1.374367,-13.74367,-10.0,30.0,30m,premium,0.453292,score_premium,0.120047,APPROVE,EURUSD-2022-04-29T17:00:00Z-002712,train
2022-04,2022-04-29T17:30:00Z,2022-04-29T17:55:00Z,EURUSD,BUY,1.05245,WIN,1.605462,16.05462,20.0,25.0,25m,premium,0.579075,score_premium,0.171001,APPROVE,EURUSD-2022-04-29T17:30:00Z-002713,train
2022-04,2022-04-29T17:55:00Z,2022-04-29T18:30:00Z,EURUSD,BUY,1.0544,LOSS,-1.241273,-12.41273,-10.0,35.0,35m,normal,0.399134,score_normal,0.131791,APPROVE,EURUSD-2022-04-29T17:55:00Z-002714,train
2022-04,2022-04-29T18:30:00Z,2022-04-29T20:05:00Z,EURUSD,BUY,1.05348,WIN,1.753174,17.53174,20.0,95.0,1h 35m,premium,0.512786,score_premium,0.156112,APPROVE,EURUSD-2022-04-29T18:30:00Z-002715,train
2022-04,2022-04-29T21:00:00Z,2022-04-29T22:35:00Z,EURUSD,SELL,1.05728,WIN,1.735762,17.35762,20.0,95.0,1h 35m,premium,0.665004,score_premium,0.083764,APPROVE,EURUSD-2022-04-29T21:00:00Z-002716,train
2026-04,2026-04-02T08:50:00Z,2026-04-02T10:05:00Z,EURUSD,SELL,1.15261,LOSS,-1.321014,-13.21014,-10.0,75.0,1h 15m,normal,0.356072,score_normal,0.132005,APPROVE,EURUSD-2026-04-02T08:50:00Z-006529,test
2026-04,2026-04-02T10:05:00Z,2026-04-02T13:20:00Z,EURUSD,SELL,1.15334,WIN,1.651098,16.51098,20.0,195.0,3h 15m,premium,0.493421,score_premium,0.161101,APPROVE,EURUSD-2026-04-02T10:05:00Z-006530,test
2026-04,2026-04-03T21:00:00Z,2026-04-03T23:15:00Z,EURUSD,SELL,1.15201,LOSS,-1.295383,-12.95383,-10.0,135.0,2h 15m,normal,0.325748,score_normal,0.217932,APPROVE,EURUSD-2026-04-03T21:00:00Z-006536,test
