schema_version,decision_id,timestamp,exit_timestamp,symbol,split,action,aggression_mode,base_aggression_mode,direction,entry_price,stop_loss,take_profit,score,baltasar_signal,baltasar_confidence,gaspar_signal,gaspar_p_deteriorating,gaspar_high_deterioration,gaspar_downgraded,melchor_signal,melchor_risk_flags,context_quality_rr2,reason_code,risk_notes,realized_R,hypothetical_adjusted_R,gross_r,spread_r,commission_r,slippage_r,is_2026q2,source_strategy,policy,score_formula,min_operational_score
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-13T00:00:00Z-001953,2021-10-13T00:00:00Z,2021-10-13T04:00:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.301909,ENTER_BUY,0.511859,ALLOW,0.010601,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,0.431526,0.97,0.19,0.07,0.278474,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-13T12:00:00Z-001954,2021-10-13T12:00:00Z,2021-10-13T13:20:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,1.15565,1.15665,1.15365,0.242861,ENTER_SELL,0.364543,ALLOW,0.002243,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.344838,-1.344838,-1.0,0.01,0.07,0.264838,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-13T14:00:00Z-001955,2021-10-13T14:00:00Z,2021-10-13T15:40:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15621,1.15721,1.15421,0.475094,ENTER_SELL,0.360353,ALLOW,0.04168,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.76905,1.76905,2.0,0.01,0.07,0.15095,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-13T17:00:00Z-001956,2021-10-13T17:00:00Z,2021-10-13T20:15:00Z,EURUSD,train,ENTER,premium,premium,BUY,1.15646,1.15546,1.15846,0.441672,ENTER_BUY,0.386175,ALLOW,0.120671,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.793903,1.793903,2.0,0.01,0.07,0.126097,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-14T12:00:00Z-001957,2021-10-14T12:00:00Z,2021-10-14T16:00:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.1616,1.1626,1.1596,0.466829,ENTER_SELL,0.367623,ALLOW,0.062392,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,0.736765,0.736765,0.95,0.01,0.07,0.133235,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-15T11:10:00Z-001958,2021-10-15T11:10:00Z,2021-10-15T12:45:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16185,1.16285,1.15985,0.411788,ENTER_SELL,0.337825,ALLOW,0.034716,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.812558,1.812558,2.0,0.01,0.07,0.107442,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-15T14:00:00Z-001959,2021-10-15T14:00:00Z,2021-10-15T15:35:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16099,1.16199,1.15899,0.440761,ENTER_SELL,0.359822,ALLOW,0.025415,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.652742,1.652742,2.0,0.01,0.07,0.267258,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-19T00:00:00Z-001960,2021-10-19T00:00:00Z,2021-10-19T04:00:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.021288,ENTER_BUY,0.401888,ALLOW,0.014132,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,0.521674,1.18,0.37,0.07,0.218326,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-19T14:55:00Z-001961,2021-10-19T14:55:00Z,2021-10-19T17:40:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.086888,ENTER_SELL,0.392772,ALLOW,0.025066,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.66351,2.0,0.01,0.07,0.25649,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-19T17:50:00Z-001962,2021-10-19T17:50:00Z,2021-10-19T21:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.088221,ENTER_SELL,0.363914,ALLOW,0.050175,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-0.658683,-0.38,0.01,0.07,0.198683,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-20T07:10:00Z-001963,2021-10-20T07:10:00Z,2021-10-20T10:30:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.199517,ENTER_SELL,0.406963,ALLOW,0.061363,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.701291,2.0,0.02,0.07,0.208709,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-20T10:55:00Z-001964,2021-10-20T10:55:00Z,2021-10-20T14:00:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16242,1.16342,1.16042,0.404785,ENTER_SELL,0.380866,ALLOW,0.064374,False,False,APPROVE,LOW,UNFAVORABLE,score_premium,Score accepted in premium band.,-1.217947,-1.217947,-1.0,0.02,0.07,0.127947,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-20T14:00:00Z-001965,2021-10-20T14:00:00Z,2021-10-20T15:00:00Z,EURUSD,train,ENTER,normal,normal,BUY,1.16338,1.16238,1.16538,0.303952,ENTER_BUY,0.336907,ALLOW,0.107941,False,False,APPROVE,LOW,UNFAVORABLE,score_normal,Score accepted in normal band.,-1.301486,-1.301486,-1.0,0.02,0.07,0.211486,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-20T17:00:00Z-001966,2021-10-20T17:00:00Z,2021-10-20T19:40:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,1.16479,1.16579,1.16279,0.286208,ENTER_SELL,0.35602,ALLOW,0.090416,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.228762,-1.228762,-1.0,0.02,0.07,0.138762,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-21T07:00:00Z-001967,2021-10-21T07:00:00Z,2021-10-21T10:05:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16648,1.16748,1.16448,0.408184,ENTER_SELL,0.449656,ALLOW,0.300628,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.767609,1.767609,2.0,0.01,0.07,0.152391,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-22T14:05:00Z-001968,2021-10-22T14:05:00Z,2021-10-22T17:15:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.065043,ENTER_SELL,0.371563,ALLOW,0.373261,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.326741,-1.0,0.02,0.07,0.236741,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-22T21:40:00Z-001969,2021-10-22T21:40:00Z,2021-10-23T00:00:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.153326,ENTER_SELL,0.433373,ALLOW,0.104118,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.684733,2.0,0.02,0.07,0.225267,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-26T11:20:00Z-001970,2021-10-26T11:20:00Z,2021-10-26T13:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.037051,ENTER_SELL,0.388551,ALLOW,0.04446,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.374435,-1.0,0.01,0.07,0.294435,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-26T14:45:00Z-001971,2021-10-26T14:45:00Z,2021-10-26T17:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.151311,ENTER_SELL,0.421257,ALLOW,0.075244,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.650984,2.0,0.01,0.07,0.269016,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-27T07:45:00Z-001972,2021-10-27T07:45:00Z,2021-10-27T11:45:00Z,EURUSD,train,ENTER,normal,normal,SELL,1.1605,1.1615,1.1585,0.31683,ENTER_SELL,0.554626,ALLOW,0.108527,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,0.381049,0.381049,0.72,0.03,0.07,0.238951,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-27T11:45:00Z-001973,2021-10-27T11:45:00Z,2021-10-27T14:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.078754,ENTER_SELL,0.368864,ALLOW,0.466123,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.239733,-1.0,0.03,0.07,0.139733,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-27T14:50:00Z-001974,2021-10-27T14:50:00Z,2021-10-27T18:00:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.086011,ENTER_BUY,0.424367,ALLOW,0.318075,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.275501,-1.0,0.03,0.07,0.175501,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-28T07:00:00Z-001975,2021-10-28T07:00:00Z,2021-10-28T11:00:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,1.16057,1.16157,1.15857,0.225335,ENTER_SELL,0.505563,ALLOW,0.229904,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-0.521653,-0.521653,-0.3,0.02,0.07,0.131653,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-28T11:00:00Z-001976,2021-10-28T11:00:00Z,2021-10-28T11:55:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16085,1.16185,1.15885,0.435228,ENTER_SELL,0.36727,ALLOW,0.163256,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.650299,1.650299,2.0,0.02,0.07,0.259701,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-28T11:55:00Z-001977,2021-10-28T11:55:00Z,2021-10-28T13:10:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.050146,ENTER_SELL,0.356299,ALLOW,0.368737,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.197679,-1.0,0.02,0.07,0.107679,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-28T14:00:00Z-001978,2021-10-28T14:00:00Z,2021-10-28T14:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.112332,ENTER_SELL,0.399956,ALLOW,0.380831,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.210043,-1.0,0.02,0.07,0.120043,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-28T14:50:00Z-001979,2021-10-28T14:50:00Z,2021-10-28T15:00:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,1.16125,1.16225,1.15925,0.295116,ENTER_SELL,0.406511,ALLOW,0.25113,False,False,APPROVE,LOW,FAVORABLE,score_cautious,Score accepted in cautious band.,1.675794,1.675794,2.0,0.03,0.07,0.224206,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T08:00:00Z-001980,2021-10-29T08:00:00Z,2021-10-29T10:20:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.129551,ENTER_SELL,0.363679,ALLOW,0.121441,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.251881,-1.0,0.01,0.07,0.171881,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T11:05:00Z-001981,2021-10-29T11:05:00Z,2021-10-29T12:35:00Z,EURUSD,train,ENTER,normal,normal,SELL,1.16657,1.16757,1.16457,0.302238,ENTER_SELL,0.350372,ALLOW,0.125027,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.625123,1.625123,2.0,0.01,0.07,0.294877,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T12:35:00Z-001982,2021-10-29T12:35:00Z,2021-10-29T13:00:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,1.16455,1.16555,1.16255,0.226442,ENTER_SELL,0.361124,ALLOW,0.080909,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.258718,-1.258718,-1.0,0.01,0.07,0.178718,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T14:00:00Z-001983,2021-10-29T14:00:00Z,2021-10-29T15:45:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16531,1.16631,1.16331,0.426681,ENTER_SELL,0.349835,ALLOW,0.086872,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.807318,1.807318,2.0,0.01,0.07,0.112682,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T17:00:00Z-001984,2021-10-29T17:00:00Z,2021-10-29T17:20:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16192,1.16292,1.15992,0.544101,ENTER_SELL,0.431644,ALLOW,0.100724,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.723361,1.723361,2.0,0.01,0.07,0.196639,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T17:20:00Z-001985,2021-10-29T17:20:00Z,2021-10-29T17:55:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16004,1.16104,1.15804,0.566462,ENTER_SELL,0.41651,ALLOW,0.085397,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.739935,1.739935,2.0,0.01,0.07,0.180065,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T17:55:00Z-001986,2021-10-29T17:55:00Z,2021-10-29T18:30:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15741,1.15841,1.15541,0.574122,ENTER_SELL,0.413909,ALLOW,0.106382,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.644509,1.644509,2.0,0.01,0.07,0.275491,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T18:30:00Z-001987,2021-10-29T18:30:00Z,2021-10-29T19:40:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15561,1.15661,1.15361,0.678935,ENTER_SELL,0.471571,ALLOW,0.104848,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.812284,1.812284,2.0,0.01,0.07,0.107716,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T19:40:00Z-001988,2021-10-29T19:40:00Z,2021-10-29T21:10:00Z,EURUSD,train,ENTER,premium,premium,BUY,1.15373,1.15273,1.15573,0.615618,ENTER_BUY,0.490362,ALLOW,0.184991,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.736137,1.736137,2.0,0.01,0.07,0.183863,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-10-29T21:10:00Z-001989,2021-10-29T21:10:00Z,2021-10-30T00:00:00Z,EURUSD,train,ENTER,premium,premium,BUY,1.1557,1.1547,1.1577,0.578653,ENTER_BUY,0.443956,ALLOW,0.172405,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.646348,1.646348,2.0,0.01,0.07,0.273652,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-02T10:00:00Z-001990,2021-11-02T10:00:00Z,2021-11-02T11:00:00Z,EURUSD,train,ENTER,normal,normal,SELL,1.16085,1.16185,1.15885,0.340552,ENTER_SELL,0.360826,ALLOW,0.384366,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.726172,1.726172,2.0,0.01,0.07,0.193828,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-02T11:30:00Z-001991,2021-11-02T11:30:00Z,2021-11-02T13:00:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.143006,ENTER_SELL,0.368846,ALLOW,0.359786,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.29253,-1.0,0.01,0.07,0.21253,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-02T14:00:00Z-001992,2021-11-02T14:00:00Z,2021-11-02T16:15:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.16029,1.16129,1.15829,0.520571,ENTER_SELL,0.367189,ALLOW,0.106558,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.625551,1.625551,2.0,0.01,0.07,0.294449,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-03T10:15:00Z-001993,2021-11-03T10:15:00Z,2021-11-03T11:40:00Z,EURUSD,train,ENTER,normal,normal,SELL,1.15841,1.15941,1.15641,0.345079,ENTER_SELL,0.495401,ALLOW,0.218162,False,False,APPROVE,LOW,UNFAVORABLE,score_normal,Score accepted in normal band.,-1.288282,-1.288282,-1.0,0.01,0.07,0.208282,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-03T11:40:00Z-001994,2021-11-03T11:40:00Z,2021-11-03T14:25:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15973,1.16073,1.15773,0.400538,ENTER_SELL,0.362544,ALLOW,0.151075,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.63037,1.63037,2.0,0.01,0.07,0.28963,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-03T14:25:00Z-001995,2021-11-03T14:25:00Z,2021-11-03T18:25:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15817,1.15917,1.15617,0.409432,ENTER_SELL,0.390948,ALLOW,0.059754,False,False,APPROVE,LOW,NEUTRAL,score_premium,Score accepted in premium band.,-0.189877,-0.189877,0.08,0.01,0.07,0.189877,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-03T18:25:00Z-001996,2021-11-03T18:25:00Z,2021-11-03T20:05:00Z,EURUSD,train,ENTER,premium,premium,BUY,1.15808,1.15708,1.16008,0.559318,ENTER_BUY,0.343035,ALLOW,0.063624,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.793023,1.793023,2.0,0.01,0.07,0.126977,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-04T06:00:00Z-001997,2021-11-04T06:00:00Z,2021-11-04T09:35:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.289736,ENTER_SELL,0.527505,ALLOW,0.066359,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,1.696118,2.0,0.01,0.07,0.223882,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-04T09:35:00Z-001998,2021-11-04T09:35:00Z,2021-11-04T10:15:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15714,1.15814,1.15514,0.415654,ENTER_SELL,0.414367,ALLOW,0.131618,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.667857,1.667857,2.0,0.01,0.07,0.252143,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-04T10:15:00Z-001999,2021-11-04T10:15:00Z,2021-11-04T14:15:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15546,1.15646,1.15346,0.411617,ENTER_SELL,0.412386,ALLOW,0.13436,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,0.423107,0.423107,0.64,0.01,0.07,0.136893,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-04T14:15:00Z-002000,2021-11-04T14:15:00Z,2021-11-04T15:15:00Z,EURUSD,train,ENTER,normal,normal,BUY,1.15481,1.15381,1.15681,0.353242,ENTER_BUY,0.391714,ALLOW,0.294229,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.681869,1.681869,2.0,0.01,0.07,0.238131,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-05T07:00:00Z-002001,2021-11-05T07:00:00Z,2021-11-05T11:00:00Z,EURUSD,train,ENTER,normal,normal,SELL,1.15575,1.15675,1.15375,0.369664,ENTER_SELL,0.382157,ALLOW,0.177268,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,0.456529,0.456529,0.81,0.01,0.07,0.273471,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-05T11:00:00Z-002002,2021-11-05T11:00:00Z,2021-11-05T14:35:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15493,1.15593,1.15293,0.500277,ENTER_SELL,0.338706,ALLOW,0.125906,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.731938,1.731938,2.0,0.01,0.07,0.188062,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-05T14:35:00Z-002003,2021-11-05T14:35:00Z,2021-11-05T17:30:00Z,EURUSD,train,ENTER,premium,premium,BUY,1.1522,1.1512,1.1542,0.413095,ENTER_BUY,0.393806,ALLOW,0.355614,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.679441,1.679441,2.0,0.01,0.07,0.240559,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-05T21:00:00Z-002004,2021-11-05T21:00:00Z,2021-11-05T22:45:00Z,EURUSD,train,ENTER,normal,normal,BUY,1.15499,1.15399,1.15699,0.387497,ENTER_BUY,0.352693,ALLOW,0.273594,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.664207,1.664207,2.0,0.01,0.07,0.255793,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-09T07:00:00Z-002005,2021-11-09T07:00:00Z,2021-11-09T11:00:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15967,1.16067,1.15767,0.498863,ENTER_SELL,0.356763,ALLOW,0.130533,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,0.494938,0.494938,0.68,0.01,0.07,0.105062,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-09T11:00:00Z-002006,2021-11-09T11:00:00Z,2021-11-09T15:00:00Z,EURUSD,train,ENTER,premium,premium,SELL,1.15898,1.15998,1.15698,0.467475,ENTER_SELL,0.371914,ALLOW,0.005919,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.480843,1.480843,1.75,0.01,0.07,0.189157,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-09T17:00:00Z-002007,2021-11-09T17:00:00Z,2021-11-09T17:10:00Z,EURUSD,train,ENTER,normal,normal,SELL,1.16006,1.16106,1.15806,0.397829,ENTER_SELL,0.397091,ALLOW,0.169683,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.711396,1.711396,2.0,0.01,0.07,0.208604,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2021-11-09T17:10:00Z-002008,2021-11-09T17:10:00Z,2021-11-09T19:15:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,1.1581,1.1591,1.1561,0.244739,ENTER_SELL,0.392723,ALLOW,0.069311,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.278966,-1.278966,-1.0,0.01,0.07,0.198966,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
