group,scenario,month,entry_time,decision_id,symbol,direction,result_if_taken,r_if_taken,net_pips_if_taken,reason,cluster_id,cluster_consecutive_sl,daily_sl_count,session_sl_count,daily_drawdown_r,friday_risk,spread_deteriorated,safe_mode_active,blocked_until
combined,guardrails_v1_friday_sl1,2020-03,2020-03-10T08:10:00+00:00,EURUSD-2020-03-10T08:10:00Z-000106,EURUSD,SELL,WIN,1.728679,17.28679,cluster_2_consecutive_sl_block_180m,5,2,3,3,4.159276,False,False,False,2020-03-10T11:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-10T08:35:00+00:00,EURUSD-2020-03-10T08:35:00Z-000107,EURUSD,SELL,LOSS,-1.431305,-14.31305,cluster_2_consecutive_sl_block_180m,5,2,3,3,4.159276,False,False,False,2020-03-10T11:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-10T09:50:00+00:00,EURUSD-2020-03-10T09:50:00Z-000110,EURUSD,SELL,LOSS,-1.296936,-12.96936,cluster_2_consecutive_sl_block_180m,7,0,4,4,5.464044,False,False,False,2020-03-10T11:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-10T09:55:00+00:00,EURUSD-2020-03-10T09:55:00Z-000111,EURUSD,SELL,LOSS,-1.316899,-13.16899,cluster_2_consecutive_sl_block_180m,8,0,4,4,5.464044,False,False,False,2020-03-10T11:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-10T10:05:00+00:00,EURUSD-2020-03-10T10:05:00Z-000112,EURUSD,SELL,LOSS,-1.355797,-13.55797,cluster_2_consecutive_sl_block_180m,9,0,4,4,5.464044,False,False,False,2020-03-10T11:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-10T10:20:00+00:00,EURUSD-2020-03-10T10:20:00Z-000113,EURUSD,SELL,WIN,1.68786,16.8786,cluster_2_consecutive_sl_block_180m,10,0,4,4,5.464044,False,False,False,2020-03-10T11:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-10T10:55:00+00:00,EURUSD-2020-03-10T10:55:00Z-000114,EURUSD,SELL,WIN,1.553808,15.53808,cluster_2_consecutive_sl_block_180m,11,0,4,4,5.464044,False,False,False,2020-03-10T11:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-12T14:10:00+00:00,EURUSD-2020-03-12T14:10:00Z-000166,EURUSD,SELL,WIN,1.737681,17.37681,cluster_2_consecutive_sl_block_180m,20,2,5,3,6.466934,False,False,False,2020-03-12T17:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-12T14:20:00+00:00,EURUSD-2020-03-12T14:20:00Z-000167,EURUSD,SELL,LOSS,-1.289888,-12.89888,cluster_2_consecutive_sl_block_180m,20,2,5,3,6.466934,False,False,False,2020-03-12T17:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-12T14:50:00+00:00,EURUSD-2020-03-12T14:50:00Z-000169,EURUSD,SELL,LOSS,-1.257979,-12.57979,cluster_2_consecutive_sl_block_180m,22,0,6,4,7.756617,False,False,False,2020-03-12T17:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-12T14:55:00+00:00,EURUSD-2020-03-12T14:55:00Z-000170,EURUSD,SELL,WIN,1.753006,17.53006,cluster_2_consecutive_sl_block_180m,23,0,6,4,7.756617,False,False,False,2020-03-12T17:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-12T17:00:00+00:00,EURUSD-2020-03-12T17:00:00Z-000171,EURUSD,SELL,WIN,1.651997,16.51997,cluster_2_consecutive_sl_block_180m,24,0,6,0,7.756617,False,False,False,2020-03-12T17:10:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T09:35:00+00:00,EURUSD-2020-03-13T09:35:00Z-000201,EURUSD,SELL,WIN,1.669352,16.69352,friday_2sl_safe_mode,27,1,2,2,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T09:50:00+00:00,EURUSD-2020-03-13T09:50:00Z-000202,EURUSD,SELL,LOSS,-1.247693,-12.47693,friday_2sl_safe_mode,27,1,2,2,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T10:15:00+00:00,EURUSD-2020-03-13T10:15:00Z-000205,EURUSD,SELL,LOSS,-1.300768,-13.00768,friday_2sl_safe_mode,27,1,2,2,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T10:45:00+00:00,EURUSD-2020-03-13T10:45:00Z-000206,EURUSD,SELL,WIN,1.762509,17.62509,friday_2sl_safe_mode,27,1,2,2,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T11:25:00+00:00,EURUSD-2020-03-13T11:25:00Z-000207,EURUSD,SELL,WIN,1.726,17.26,friday_2sl_safe_mode,27,1,2,2,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T11:55:00+00:00,EURUSD-2020-03-13T11:55:00Z-000208,EURUSD,SELL,WIN,1.70512,17.0512,friday_2sl_safe_mode,27,1,2,2,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T14:10:00+00:00,EURUSD-2020-03-13T14:10:00Z-000210,EURUSD,SELL,WIN,1.792259,17.92259,friday_2sl_safe_mode,28,0,2,0,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T14:35:00+00:00,EURUSD-2020-03-13T14:35:00Z-000211,EURUSD,SELL,WIN,1.754966,17.54966,friday_2sl_safe_mode,29,0,2,0,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-13T18:25:00+00:00,EURUSD-2020-03-13T18:25:00Z-000216,EURUSD,SELL,WIN,1.699456,16.99456,friday_after_12co_sl_today_gte_1,30,0,2,0,2.53087,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-17T19:00:00+00:00,EURUSD-2020-03-17T19:00:00Z-000246,EURUSD,BUY,WIN,1.789155,17.89155,cluster_2_consecutive_sl_block_180m,34,2,4,3,5.049545,False,False,False,2020-03-17T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-17T19:55:00+00:00,EURUSD-2020-03-17T19:55:00Z-000247,EURUSD,BUY,WIN,1.759543,17.59543,cluster_2_consecutive_sl_block_180m,34,2,4,3,5.049545,False,False,False,2020-03-17T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-17T21:00:00+00:00,EURUSD-2020-03-17T21:00:00Z-000248,EURUSD,BUY,LOSS,-1.321088,-13.21088,cluster_2_consecutive_sl_block_180m,34,2,4,3,5.049545,False,False,False,2020-03-17T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-17T21:25:00+00:00,EURUSD-2020-03-17T21:25:00Z-000250,EURUSD,BUY,WIN,1.644436,16.44436,cluster_2_consecutive_sl_block_180m,34,2,4,3,5.049545,False,False,False,2020-03-17T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-17T21:40:00+00:00,EURUSD-2020-03-17T21:40:00Z-000251,EURUSD,BUY,LOSS,-1.229256,-12.29256,cluster_2_consecutive_sl_block_180m,34,2,4,3,5.049545,False,False,False,2020-03-17T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T08:50:00+00:00,EURUSD-2020-03-19T08:50:00Z-000309,EURUSD,SELL,WIN,1.726592,17.26592,cluster_2_consecutive_sl_block_180m,39,2,2,2,2.58682,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T09:20:00+00:00,EURUSD-2020-03-19T09:20:00Z-000310,EURUSD,SELL,WIN,1.752449,17.52449,cluster_2_consecutive_sl_block_180m,39,2,2,2,2.58682,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T09:30:00+00:00,EURUSD-2020-03-19T09:30:00Z-000311,EURUSD,SELL,WIN,1.67576,16.7576,cluster_2_consecutive_sl_block_180m,39,2,2,2,2.58682,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T09:40:00+00:00,EURUSD-2020-03-19T09:40:00Z-000312,EURUSD,SELL,LOSS,-1.320475,-13.20475,cluster_2_consecutive_sl_block_180m,39,2,2,2,2.58682,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T09:45:00+00:00,EURUSD-2020-03-19T09:45:00Z-000313,EURUSD,SELL,LOSS,-1.375764,-13.75764,cluster_2_consecutive_sl_block_180m,39,2,2,2,2.58682,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T09:55:00+00:00,EURUSD-2020-03-19T09:55:00Z-000314,EURUSD,SELL,WIN,1.643532,16.43532,cluster_2_consecutive_sl_block_180m,39,2,2,2,2.58682,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T10:20:00+00:00,EURUSD-2020-03-19T10:20:00Z-000317,EURUSD,SELL,LOSS,-1.182869,-11.82869,cluster_2_consecutive_sl_block_180m,41,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T10:25:00+00:00,EURUSD-2020-03-19T10:25:00Z-000318,EURUSD,SELL,LOSS,-1.234612,-12.34612,cluster_2_consecutive_sl_block_180m,42,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T10:30:00+00:00,EURUSD-2020-03-19T10:30:00Z-000319,EURUSD,SELL,LOSS,-1.327964,-13.27964,cluster_2_consecutive_sl_block_180m,43,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T10:40:00+00:00,EURUSD-2020-03-19T10:40:00Z-000320,EURUSD,SELL,LOSS,-1.249064,-12.49064,cluster_2_consecutive_sl_block_180m,44,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T10:45:00+00:00,EURUSD-2020-03-19T10:45:00Z-000321,EURUSD,SELL,WIN,1.634328,16.34328,cluster_2_consecutive_sl_block_180m,45,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T10:55:00+00:00,EURUSD-2020-03-19T10:55:00Z-000322,EURUSD,SELL,WIN,1.767172,17.67172,cluster_2_consecutive_sl_block_180m,46,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T11:25:00+00:00,EURUSD-2020-03-19T11:25:00Z-000324,EURUSD,SELL,LOSS,-1.318998,-13.18998,cluster_2_consecutive_sl_block_180m,48,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T11:35:00+00:00,EURUSD-2020-03-19T11:35:00Z-000325,EURUSD,SELL,WIN,1.724764,17.24764,cluster_2_consecutive_sl_block_180m,49,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T11:40:00+00:00,EURUSD-2020-03-19T11:40:00Z-000326,EURUSD,SELL,WIN,1.696335,16.96335,cluster_2_consecutive_sl_block_180m,50,0,3,3,3.88176,False,False,False,2020-03-19T11:50:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T19:00:00+00:00,EURUSD-2020-03-19T19:00:00Z-000331,EURUSD,BUY,WIN,1.793904,17.93904,cluster_2_consecutive_sl_block_180m,52,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T19:15:00+00:00,EURUSD-2020-03-19T19:15:00Z-000332,EURUSD,BUY,WIN,1.679756,16.79756,cluster_2_consecutive_sl_block_180m,52,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T19:35:00+00:00,EURUSD-2020-03-19T19:35:00Z-000333,EURUSD,BUY,LOSS,-1.249483,-12.49483,cluster_2_consecutive_sl_block_180m,52,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T19:40:00+00:00,EURUSD-2020-03-19T19:40:00Z-000334,EURUSD,BUY,LOSS,-1.185923,-11.85923,cluster_2_consecutive_sl_block_180m,52,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T21:00:00+00:00,EURUSD-2020-03-19T21:00:00Z-000335,EURUSD,BUY,WIN,1.716922,17.16922,cluster_2_consecutive_sl_block_180m,52,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-19T21:15:00+00:00,EURUSD-2020-03-19T21:15:00Z-000336,EURUSD,BUY,LOSS,-1.292457,-12.92457,cluster_2_consecutive_sl_block_180m,52,2,5,2,6.448339,False,False,False,2020-03-19T22:00:00+00:00
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T12:35:00+00:00,EURUSD-2020-03-20T12:35:00Z-000360,EURUSD,SELL,WIN,1.646207,16.46207,friday_2sl_safe_mode,54,1,2,1,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T12:45:00+00:00,EURUSD-2020-03-20T12:45:00Z-000361,EURUSD,SELL,LOSS,-1.261615,-12.61615,friday_2sl_safe_mode,54,1,2,1,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T14:00:00+00:00,EURUSD-2020-03-20T14:00:00Z-000362,EURUSD,SELL,LOSS,-1.381968,-13.81968,friday_2sl_safe_mode,54,1,2,1,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T14:50:00+00:00,EURUSD-2020-03-20T14:50:00Z-000364,EURUSD,SELL,WIN,1.652244,16.52244,friday_2sl_safe_mode,54,1,2,1,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T17:00:00+00:00,EURUSD-2020-03-20T17:00:00Z-000365,EURUSD,SELL,LOSS,-1.251295,-12.51295,friday_after_12co_sl_today_gte_1,55,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T17:05:00+00:00,EURUSD-2020-03-20T17:05:00Z-000366,EURUSD,SELL,WIN,1.789154,17.89154,friday_after_12co_sl_today_gte_1,56,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T17:30:00+00:00,EURUSD-2020-03-20T17:30:00Z-000367,EURUSD,SELL,LOSS,-1.238359,-12.38359,friday_after_12co_sl_today_gte_1,57,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T17:35:00+00:00,EURUSD-2020-03-20T17:35:00Z-000368,EURUSD,SELL,WIN,1.688162,16.88162,friday_after_12co_sl_today_gte_1,58,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T17:55:00+00:00,EURUSD-2020-03-20T17:55:00Z-000369,EURUSD,BUY,LOSS,-1.388732,-13.88732,friday_after_12co_sl_today_gte_1,59,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T18:00:00+00:00,EURUSD-2020-03-20T18:00:00Z-000370,EURUSD,BUY,WIN,1.664101,16.64101,friday_after_12co_sl_today_gte_1,60,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T18:05:00+00:00,EURUSD-2020-03-20T18:05:00Z-000371,EURUSD,BUY,LOSS,-1.3535,-13.535,friday_after_12co_sl_today_gte_1,61,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T18:10:00+00:00,EURUSD-2020-03-20T18:10:00Z-000372,EURUSD,BUY,LOSS,-1.304948,-13.04948,friday_after_12co_sl_today_gte_1,62,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T18:35:00+00:00,EURUSD-2020-03-20T18:35:00Z-000373,EURUSD,BUY,LOSS,-1.371924,-13.71924,friday_after_12co_sl_today_gte_1,63,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T18:45:00+00:00,EURUSD-2020-03-20T18:45:00Z-000374,EURUSD,BUY,LOSS,-1.231766,-12.31766,friday_after_12co_sl_today_gte_1,64,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T18:50:00+00:00,EURUSD-2020-03-20T18:50:00Z-000375,EURUSD,BUY,LOSS,-1.351597,-13.51597,friday_after_12co_sl_today_gte_1,65,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T18:55:00+00:00,EURUSD-2020-03-20T18:55:00Z-000376,EURUSD,BUY,WIN,1.646818,16.46818,friday_after_12co_sl_today_gte_1,66,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T19:15:00+00:00,EURUSD-2020-03-20T19:15:00Z-000377,EURUSD,BUY,LOSS,-1.274393,-12.74393,friday_after_12co_sl_today_gte_1,67,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T21:20:00+00:00,EURUSD-2020-03-20T21:20:00Z-000378,EURUSD,BUY,LOSS,-1.275051,-12.75051,friday_after_12co_sl_today_gte_1,68,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T21:30:00+00:00,EURUSD-2020-03-20T21:30:00Z-000379,EURUSD,BUY,WIN,1.755455,17.55455,friday_after_12co_sl_today_gte_1,69,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-03,2020-03-20T21:50:00+00:00,EURUSD-2020-03-20T21:50:00Z-000380,EURUSD,BUY,WIN,1.766967,17.66967,friday_after_12co_sl_today_gte_1,70,0,2,0,2.620597,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-09,2020-09-11T17:55:00+00:00,EURUSD-2020-09-11T17:55:00Z-001029,EURUSD,BUY,LOSS,-0.530078,-5.30078,friday_after_12co_sl_today_gte_1,92,0,1,0,0.382676,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-09,2020-09-11T21:55:00+00:00,EURUSD-2020-09-11T21:55:00Z-001030,EURUSD,BUY,WIN,1.759686,17.59686,friday_after_12co_sl_today_gte_1,93,0,1,0,0.382676,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-09,2020-09-18T21:00:00+00:00,EURUSD-2020-09-18T21:00:00Z-001058,EURUSD,SELL,WIN,1.801739,18.01739,friday_after_12co_sl_today_gte_1,98,0,1,0,0.481164,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-09,2020-09-22T10:40:00+00:00,EURUSD-2020-09-22T10:40:00Z-001062,EURUSD,BUY,WIN,1.778832,17.78832,cluster_2_consecutive_sl_block_180m,99,2,2,2,2.55222,False,False,False,2020-09-22T13:40:00+00:00
combined,guardrails_v1_friday_sl1,2020-09,2020-09-22T11:40:00+00:00,EURUSD-2020-09-22T11:40:00Z-001063,EURUSD,BUY,WIN,1.646384,16.46384,cluster_2_consecutive_sl_block_180m,99,2,2,2,2.55222,False,False,False,2020-09-22T13:40:00+00:00
combined,guardrails_v1_friday_sl1,2020-09,2020-09-25T17:00:00+00:00,EURUSD-2020-09-25T17:00:00Z-001089,EURUSD,SELL,WIN,1.7335,17.335,friday_after_12co_sl_today_gte_1,109,0,1,0,1.349606,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2020-09,2020-09-25T21:00:00+00:00,EURUSD-2020-09-25T21:00:00Z-001090,EURUSD,BUY,WIN,1.645386,16.45386,friday_after_12co_sl_today_gte_1,110,0,1,0,1.349606,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2021-08,2021-08-13T17:10:00+00:00,EURUSD-2021-08-13T17:10:00Z-001860,EURUSD,BUY,WIN,1.72366,17.2366,friday_after_12co_sl_today_gte_1,123,0,1,0,0.861068,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2021-08,2021-08-13T21:00:00+00:00,EURUSD-2021-08-13T21:00:00Z-001861,EURUSD,SELL,WIN,1.631341,16.31341,friday_after_12co_sl_today_gte_1,124,0,1,0,0.861068,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2021-08,2021-08-20T17:00:00+00:00,EURUSD-2021-08-20T17:00:00Z-001873,EURUSD,BUY,WIN,1.692135,16.92135,friday_after_12co_sl_today_gte_1,131,1,1,0,0.88739,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2021-08,2021-08-20T21:00:00+00:00,EURUSD-2021-08-20T21:00:00Z-001874,EURUSD,BUY,WIN,1.791487,17.91487,friday_after_12co_sl_today_gte_1,132,0,1,0,0.88739,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2021-08,2021-08-27T17:00:00+00:00,EURUSD-2021-08-27T17:00:00Z-001882,EURUSD,SELL,LOSS,-1.334792,-13.34792,friday_after_12co_sl_today_gte_1,136,0,1,0,1.349178,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2021-08,2021-08-27T17:45:00+00:00,EURUSD-2021-08-27T17:45:00Z-001886,EURUSD,SELL,LOSS,-0.052827,-0.52827,friday_after_12co_sl_today_gte_1,136,0,1,0,1.349178,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-22T17:00:00+00:00,EURUSD-2022-04-22T17:00:00Z-002653,EURUSD,BUY,LOSS,-1.360499,-13.60499,friday_after_12co_sl_today_gte_1,161,0,1,0,1.372211,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-22T17:55:00+00:00,EURUSD-2022-04-22T17:55:00Z-002655,EURUSD,BUY,WIN,0.959875,9.59875,friday_after_12co_sl_today_gte_1,161,0,1,0,1.372211,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-22T21:55:00+00:00,EURUSD-2022-04-22T21:55:00Z-002656,EURUSD,SELL,WIN,1.673861,16.73861,friday_after_12co_sl_today_gte_1,162,0,1,0,1.372211,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-27T12:10:00+00:00,EURUSD-2022-04-27T12:10:00Z-002675,EURUSD,SELL,LOSS,-1.358605,-13.58605,cluster_2_consecutive_sl_block_180m,167,2,2,1,2.633634,False,False,False,2022-04-27T15:10:00+00:00
combined,guardrails_v1_friday_sl1,2022-04,2022-04-27T12:25:00+00:00,EURUSD-2022-04-27T12:25:00Z-002676,EURUSD,SELL,WIN,1.61507,16.1507,cluster_2_consecutive_sl_block_180m,167,2,2,1,2.633634,False,False,False,2022-04-27T15:10:00+00:00
combined,guardrails_v1_friday_sl1,2022-04,2022-04-27T14:30:00+00:00,EURUSD-2022-04-27T14:30:00Z-002677,EURUSD,SELL,WIN,1.606485,16.06485,cluster_2_consecutive_sl_block_180m,167,2,2,1,2.633634,False,False,False,2022-04-27T15:10:00+00:00
combined,guardrails_v1_friday_sl1,2022-04,2022-04-27T18:35:00+00:00,EURUSD-2022-04-27T18:35:00Z-002682,EURUSD,SELL,LOSS,-1.273887,-12.73887,cluster_2_consecutive_sl_block_180m,170,2,5,3,6.648262,False,False,False,2022-04-27T21:35:00+00:00
combined,guardrails_v1_friday_sl1,2022-04,2022-04-28T11:40:00+00:00,EURUSD-2022-04-28T11:40:00Z-002690,EURUSD,SELL,WIN,1.624027,16.24027,cluster_2_consecutive_sl_block_180m,173,2,3,3,3.917708,False,False,False,2022-04-28T12:50:00+00:00
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T12:50:00+00:00,EURUSD-2022-04-29T12:50:00Z-002708,EURUSD,SELL,WIN,1.632183,16.32183,friday_2sl_safe_mode,178,1,2,1,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T14:15:00+00:00,EURUSD-2022-04-29T14:15:00Z-002709,EURUSD,SELL,LOSS,-1.312099,-13.12099,friday_2sl_safe_mode,178,1,2,1,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T14:30:00+00:00,EURUSD-2022-04-29T14:30:00Z-002710,EURUSD,SELL,WIN,1.679115,16.79115,friday_2sl_safe_mode,178,1,2,1,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T14:40:00+00:00,EURUSD-2022-04-29T14:40:00Z-002711,EURUSD,SELL,WIN,1.74286,17.4286,friday_2sl_safe_mode,178,1,2,1,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T17:00:00+00:00,EURUSD-2022-04-29T17:00:00Z-002712,EURUSD,BUY,LOSS,-1.374367,-13.74367,friday_after_12co_sl_today_gte_1,179,0,2,0,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T17:30:00+00:00,EURUSD-2022-04-29T17:30:00Z-002713,EURUSD,BUY,WIN,1.605462,16.05462,friday_after_12co_sl_today_gte_1,180,0,2,0,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T17:55:00+00:00,EURUSD-2022-04-29T17:55:00Z-002714,EURUSD,BUY,LOSS,-1.241273,-12.41273,friday_after_12co_sl_today_gte_1,181,0,2,0,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T18:30:00+00:00,EURUSD-2022-04-29T18:30:00Z-002715,EURUSD,BUY,WIN,1.753174,17.53174,friday_after_12co_sl_today_gte_1,182,0,2,0,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-04,2022-04-29T21:00:00+00:00,EURUSD-2022-04-29T21:00:00Z-002716,EURUSD,SELL,WIN,1.735762,17.35762,friday_after_12co_sl_today_gte_1,183,0,2,0,2.605262,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-08,2022-08-02T17:30:00+00:00,EURUSD-2022-08-02T17:30:00Z-003288,EURUSD,SELL,WIN,1.711869,17.11869,cluster_2_consecutive_sl_block_180m,187,2,2,2,2.720326,False,False,False,2022-08-02T20:30:00+00:00
combined,guardrails_v1_friday_sl1,2022-08,2022-08-12T17:10:00+00:00,EURUSD-2022-08-12T17:10:00Z-003335,EURUSD,SELL,WIN,1.652733,16.52733,friday_after_12co_sl_today_gte_1,199,0,1,0,1.202062,True,False,False,next_operational_day
combined,guardrails_v1_friday_sl1,2022-08,2022-08-12T21:00:00+00:00,EURUSD-2022-08-12T21:00:00Z-003336,EURUSD,SELL,WIN,1.641794,16.41794,friday_after_12co_sl_today_gte_1,200,0,1,0,1.202062,True,False,False,next_operational_day
