month,scenario,lot,date,trades,tp,sl,be,daily_pnl_usd,balance_usd,drawdown_usd,drawdown_pct,distance_daily_limit_usd,distance_total_limit_usd,danger_zone,toxic_cluster_detected,toxic_cluster_reason
2022-08,cluster_only_3sl,0.6,2022-08-10,2,1,1,0,61.28,101992.36,0.0,0.0,4061.28,9992.36,No,False,
2022-08,cluster_only_3sl,0.6,2022-08-11,2,2,0,0,200.88,102193.24,0.0,0.0,4200.88,10193.24,No,False,
2022-08,cluster_only_3sl,0.6,2022-08-12,5,4,1,0,331.9,102525.14,0.0,0.0,4331.9,10525.14,No,False,
2022-08,cluster_only_3sl,0.6,2022-08-16,6,5,1,0,436.39,102961.53,0.0,0.0,4436.39,10961.53,No,False,
2022-08,cluster_only_3sl,0.6,2022-08-17,8,6,2,0,457.1,103418.63,0.0,0.0,4457.1,11418.63,No,False,
2022-08,cluster_only_3sl,0.6,2022-08-19,2,1,1,0,26.04,103444.67,0.0,0.0,4026.04,11444.67,No,False,
2022-08,cluster_only_3sl,0.6,2022-08-23,6,2,4,0,-96.4,103348.27,96.4,0.000964,3903.6,11348.27,No,True,cluster_3_consecutive_sl_safe_mode
2022-08,cluster_only_3sl,0.6,2022-08-24,9,4,5,0,35.8,103384.07,60.6,0.000606,4035.8,11384.07,No,True,cluster_3_consecutive_sl_safe_mode
2022-08,cluster_only_3sl,0.6,2022-08-25,12,7,5,0,335.28,103719.35,0.0,0.0,4335.28,11719.35,No,False,
2022-08,cluster_only_3sl,0.6,2022-08-26,2,2,0,0,209.73,103929.08,0.0,0.0,4209.73,11929.08,No,False,
2022-08,cluster_only_3sl,0.6,2022-08-31,7,7,0,0,719.0,104648.08,0.0,0.0,4719.0,12648.08,No,False,
2022-08,guardrails_completos,0.6,2022-08-02,7,5,2,0,364.81,100364.81,0.0,0.0,4364.81,8364.81,No,True,cluster_2_consecutive_sl_block_180m
2022-08,guardrails_completos,0.6,2022-08-03,7,7,0,0,720.55,101085.36,0.0,0.0,4720.55,9085.36,No,False,
2022-08,guardrails_completos,0.6,2022-08-04,2,1,1,0,61.2,101146.56,0.0,0.0,4061.2,9146.56,No,False,
2022-08,guardrails_completos,0.6,2022-08-05,3,3,0,0,247.03,101393.59,0.0,0.0,4247.03,9393.59,No,False,
2022-08,guardrails_completos,0.6,2022-08-09,5,5,0,0,434.78,101828.37,0.0,0.0,4434.78,9828.37,No,False,
2022-08,guardrails_completos,0.6,2022-08-10,2,1,1,0,61.28,101889.65,0.0,0.0,4061.28,9889.65,No,False,
2022-08,guardrails_completos,0.6,2022-08-11,2,2,0,0,200.88,102090.53,0.0,0.0,4200.88,10090.53,No,False,
2022-08,guardrails_completos,0.6,2022-08-12,3,2,1,0,134.23,102224.76,0.0,0.0,4134.23,10224.76,No,False,
2022-08,guardrails_completos,0.6,2022-08-16,6,5,1,0,436.39,102661.15,0.0,0.0,4436.39,10661.15,No,False,
2022-08,guardrails_completos,0.6,2022-08-17,8,6,2,0,457.1,103118.25,0.0,0.0,4457.1,11118.25,No,False,
2022-08,guardrails_completos,0.6,2022-08-19,1,0,1,0,-74.51,103043.74,74.51,0.000745,3925.49,11043.74,No,False,
2022-08,guardrails_completos,0.6,2022-08-23,5,2,3,0,-19.89,103023.85,94.4,0.000944,3980.11,11023.85,No,True,cluster_2_consecutive_sl_block_180m
2022-08,guardrails_completos,0.6,2022-08-24,8,4,4,0,116.67,103140.52,0.0,0.0,4116.67,11140.52,No,True,cluster_2_consecutive_sl_block_180m
2022-08,guardrails_completos,0.6,2022-08-25,12,7,5,0,335.28,103475.8,0.0,0.0,4335.28,11475.8,No,False,
2022-08,guardrails_completos,0.6,2022-08-26,2,2,0,0,209.73,103685.53,0.0,0.0,4209.73,11685.53,No,False,
2022-08,guardrails_completos,0.6,2022-08-31,7,7,0,0,719.0,104404.53,0.0,0.0,4719.0,12404.53,No,False,
2024-06,baseline,0.6,2024-06-05,1,1,0,0,106.8,100106.8,0.0,0.0,4106.8,8106.8,No,False,
2024-06,baseline,0.6,2024-06-13,2,0,2,0,-159.77,99947.03,159.77,0.001598,3840.23,7947.03,No,False,
2024-06,baseline,0.6,2024-06-14,1,1,0,0,101.22,100048.25,58.55,0.000585,4101.22,8048.25,No,False,
2024-06,baseline,0.6,2024-06-19,1,0,1,0,-11.62,100036.63,70.17,0.000702,3988.38,8036.63,No,False,
2024-06,baseline,0.6,2024-06-20,2,1,1,0,100.07,100136.69,0.0,0.0,4100.07,8136.69,No,False,
2024-06,baseline,0.6,2024-06-21,1,1,0,0,4.65,100141.34,0.0,0.0,4004.65,8141.34,No,False,
2024-06,baseline,0.6,2024-06-27,2,2,0,0,133.76,100275.1,0.0,0.0,4133.76,8275.1,No,False,
2024-06,baseline,0.6,2024-06-28,2,2,0,0,208.85,100483.95,0.0,0.0,4208.85,8483.95,No,False,
2024-06,cluster_only_3sl,0.6,2024-06-05,1,1,0,0,106.8,100106.8,0.0,0.0,4106.8,8106.8,No,False,
2024-06,cluster_only_3sl,0.6,2024-06-13,2,0,2,0,-159.77,99947.03,159.77,0.001598,3840.23,7947.03,No,False,
2024-06,cluster_only_3sl,0.6,2024-06-14,1,1,0,0,101.22,100048.25,58.55,0.000585,4101.22,8048.25,No,False,
2024-06,cluster_only_3sl,0.6,2024-06-19,1,0,1,0,-11.62,100036.63,70.17,0.000702,3988.38,8036.63,No,False,
2024-06,cluster_only_3sl,0.6,2024-06-20,2,1,1,0,100.07,100136.69,0.0,0.0,4100.07,8136.69,No,False,
2024-06,cluster_only_3sl,0.6,2024-06-21,1,1,0,0,4.65,100141.34,0.0,0.0,4004.65,8141.34,No,False,
2024-06,cluster_only_3sl,0.6,2024-06-27,2,2,0,0,133.76,100275.1,0.0,0.0,4133.76,8275.1,No,False,
2024-06,cluster_only_3sl,0.6,2024-06-28,2,2,0,0,208.85,100483.95,0.0,0.0,4208.85,8483.95,No,False,
2024-06,guardrails_completos,0.6,2024-06-05,1,1,0,0,106.8,100106.8,0.0,0.0,4106.8,8106.8,No,False,
2024-06,guardrails_completos,0.6,2024-06-13,2,0,2,0,-159.77,99947.03,159.77,0.001598,3840.23,7947.03,No,False,
2024-06,guardrails_completos,0.6,2024-06-14,1,1,0,0,101.22,100048.25,58.55,0.000585,4101.22,8048.25,No,False,
2024-06,guardrails_completos,0.6,2024-06-19,1,0,1,0,-11.62,100036.63,70.17,0.000702,3988.38,8036.63,No,False,
2024-06,guardrails_completos,0.6,2024-06-20,2,1,1,0,100.07,100136.69,0.0,0.0,4100.07,8136.69,No,False,
2024-06,guardrails_completos,0.6,2024-06-21,1,1,0,0,4.65,100141.34,0.0,0.0,4004.65,8141.34,No,False,
2024-06,guardrails_completos,0.6,2024-06-27,2,2,0,0,133.76,100275.1,0.0,0.0,4133.76,8275.1,No,False,
2024-06,guardrails_completos,0.6,2024-06-28,2,2,0,0,208.85,100483.95,0.0,0.0,4208.85,8483.95,No,False,
2024-10,baseline,0.6,2024-10-02,1,0,1,0,-0.52,99999.48,0.52,5e-06,3999.48,7999.48,No,False,
2024-10,baseline,0.6,2024-10-03,3,2,1,0,123.5,100122.98,0.0,0.0,4123.5,8122.98,No,False,
2024-10,baseline,0.6,2024-10-04,1,0,1,0,-19.9,100103.08,19.9,0.000199,3980.1,8103.08,No,False,
2024-10,baseline,0.6,2024-10-08,1,1,0,0,13.33,100116.41,6.57,6.6e-05,4013.33,8116.41,No,False,
2024-10,baseline,0.6,2024-10-09,2,2,0,0,130.1,100246.5,0.0,0.0,4130.1,8246.5,No,False,
2024-10,baseline,0.6,2024-10-10,1,1,0,0,17.27,100263.77,0.0,0.0,4017.27,8263.77,No,False,
2024-10,baseline,0.6,2024-10-15,1,0,1,0,-1.69,100262.08,1.69,1.7e-05,3998.31,8262.08,No,False,
2024-10,baseline,0.6,2024-10-17,2,2,0,0,118.14,100380.22,0.0,0.0,4118.14,8380.22,No,False,
2024-10,baseline,0.6,2024-10-22,3,3,0,0,156.13,100536.35,0.0,0.0,4156.13,8536.35,No,False,
2024-10,baseline,0.6,2024-10-23,1,1,0,0,6.99,100543.34,0.0,0.0,4006.99,8543.34,No,False,
2024-10,baseline,0.6,2024-10-24,4,2,2,0,108.74,100652.08,0.0,0.0,4108.74,8652.08,No,False,
2024-10,baseline,0.6,2024-10-25,3,1,2,0,-89.01,100563.07,89.01,0.00089,3910.99,8563.07,No,False,
2024-10,baseline,0.6,2024-10-29,2,1,1,0,25.43,100588.49,63.58,0.000636,4025.43,8588.49,No,False,
2024-10,baseline,0.6,2024-10-30,2,1,1,0,21.26,100609.75,42.33,0.000423,4021.26,8609.75,No,False,
2024-10,baseline,0.6,2024-10-31,3,3,0,0,224.03,100833.78,0.0,0.0,4224.03,8833.78,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-02,1,0,1,0,-0.52,99999.48,0.52,5e-06,3999.48,7999.48,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-03,3,2,1,0,123.5,100122.98,0.0,0.0,4123.5,8122.98,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-04,1,0,1,0,-19.9,100103.08,19.9,0.000199,3980.1,8103.08,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-08,1,1,0,0,13.33,100116.41,6.57,6.6e-05,4013.33,8116.41,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-09,2,2,0,0,130.1,100246.5,0.0,0.0,4130.1,8246.5,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-10,1,1,0,0,17.27,100263.77,0.0,0.0,4017.27,8263.77,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-15,1,0,1,0,-1.69,100262.08,1.69,1.7e-05,3998.31,8262.08,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-17,2,2,0,0,118.14,100380.22,0.0,0.0,4118.14,8380.22,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-22,3,3,0,0,156.13,100536.35,0.0,0.0,4156.13,8536.35,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-23,1,1,0,0,6.99,100543.34,0.0,0.0,4006.99,8543.34,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-24,4,2,2,0,108.74,100652.08,0.0,0.0,4108.74,8652.08,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-25,3,1,2,0,-89.01,100563.07,89.01,0.00089,3910.99,8563.07,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-29,2,1,1,0,25.43,100588.49,63.58,0.000636,4025.43,8588.49,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-30,2,1,1,0,21.26,100609.75,42.33,0.000423,4021.26,8609.75,No,False,
2024-10,cluster_only_3sl,0.6,2024-10-31,3,3,0,0,224.03,100833.78,0.0,0.0,4224.03,8833.78,No,False,
2024-10,guardrails_completos,0.6,2024-10-02,1,0,1,0,-0.52,99999.48,0.52,5e-06,3999.48,7999.48,No,False,
2024-10,guardrails_completos,0.6,2024-10-03,3,2,1,0,123.5,100122.98,0.0,0.0,4123.5,8122.98,No,False,
2024-10,guardrails_completos,0.6,2024-10-04,1,0,1,0,-19.9,100103.08,19.9,0.000199,3980.1,8103.08,No,False,
2024-10,guardrails_completos,0.6,2024-10-08,1,1,0,0,13.33,100116.41,6.57,6.6e-05,4013.33,8116.41,No,False,
2024-10,guardrails_completos,0.6,2024-10-09,2,2,0,0,130.1,100246.5,0.0,0.0,4130.1,8246.5,No,False,
2024-10,guardrails_completos,0.6,2024-10-10,1,1,0,0,17.27,100263.77,0.0,0.0,4017.27,8263.77,No,False,
2024-10,guardrails_completos,0.6,2024-10-15,1,0,1,0,-1.69,100262.08,1.69,1.7e-05,3998.31,8262.08,No,False,
2024-10,guardrails_completos,0.6,2024-10-17,2,2,0,0,118.14,100380.22,0.0,0.0,4118.14,8380.22,No,False,
2024-10,guardrails_completos,0.6,2024-10-22,3,3,0,0,156.13,100536.35,0.0,0.0,4156.13,8536.35,No,False,
2024-10,guardrails_completos,0.6,2024-10-23,1,1,0,0,6.99,100543.34,0.0,0.0,4006.99,8543.34,No,False,
2024-10,guardrails_completos,0.6,2024-10-24,4,2,2,0,108.74,100652.08,0.0,0.0,4108.74,8652.08,No,False,
2024-10,guardrails_completos,0.6,2024-10-25,2,1,1,0,-11.23,100640.85,11.23,0.000112,3988.77,8640.85,No,False,
2024-10,guardrails_completos,0.6,2024-10-29,2,1,1,0,25.43,100666.27,0.0,0.0,4025.43,8666.27,No,False,
2024-10,guardrails_completos,0.6,2024-10-30,2,1,1,0,21.26,100687.53,0.0,0.0,4021.26,8687.53,No,False,
2024-10,guardrails_completos,0.6,2024-10-31,3,3,0,0,224.03,100911.56,0.0,0.0,4224.03,8911.56,No,False,
