threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.60,asia|h4_range|d1_range|align_neutral|atr_extended|d1pos_mid_high,2958,7,0.002366,0.142857,-0.571429,-4.0,0.333333,6.0,1.0,0.0,0.295546,"{""DO_NOTHING"": 2951, ""ENTER_BUY"": 1, ""ENTER_SELL"": 6}","{""DO_NOTHING"": 2332, ""ENTER_BUY"": 328, ""ENTER_SELL"": 298}","{""DO_NOTHING"": {""DO_NOTHING"": 2326, ""ENTER_BUY"": 0, ""ENTER_SELL"": 6}, ""ENTER_BUY"": {""DO_NOTHING"": 327, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 298, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_extended|d1pos_mid_low,2799,2,0.000715,1.0,2.0,4.0,,0.0,1.0,,0.30885,"{""DO_NOTHING"": 2797, ""ENTER_BUY"": 2}","{""DO_NOTHING"": 2338, ""ENTER_BUY"": 249, ""ENTER_SELL"": 212}","{""DO_NOTHING"": {""DO_NOTHING"": 2338, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 247, ""ENTER_BUY"": 2, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 212, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_low|d1pos_high,279,0,0.0,,,,,0.0,,,0.288618,"{""DO_NOTHING"": 279}","{""DO_NOTHING"": 213, ""ENTER_BUY"": 1, ""ENTER_SELL"": 65}","{""DO_NOTHING"": {""DO_NOTHING"": 213, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 65, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_low|d1pos_low,328,0,0.0,,,,,0.0,,,0.312837,"{""DO_NOTHING"": 328}","{""DO_NOTHING"": 290, ""ENTER_BUY"": 35, ""ENTER_SELL"": 3}","{""DO_NOTHING"": {""DO_NOTHING"": 290, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 35, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 3, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_low|d1pos_mid_high,146,0,0.0,,,,,0.0,,,0.248927,"{""DO_NOTHING"": 146}","{""DO_NOTHING"": 87, ""ENTER_BUY"": 52, ""ENTER_SELL"": 7}","{""DO_NOTHING"": {""DO_NOTHING"": 87, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 52, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 7, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_low|d1pos_mid_low,178,13,0.073034,0.615385,1.622308,21.09,,0.0,0.615385,,0.421104,"{""DO_NOTHING"": 165, ""ENTER_BUY"": 13}","{""DO_NOTHING"": 144, ""ENTER_BUY"": 31, ""ENTER_SELL"": 3}","{""DO_NOTHING"": {""DO_NOTHING"": 139, ""ENTER_BUY"": 5, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 23, ""ENTER_BUY"": 8, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 3, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_normal|d1pos_high,2147,0,0.0,,,,,0.0,,,0.294795,"{""DO_NOTHING"": 2147}","{""DO_NOTHING"": 1702, ""ENTER_BUY"": 173, ""ENTER_SELL"": 272}","{""DO_NOTHING"": {""DO_NOTHING"": 1702, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 173, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 272, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_normal|d1pos_low,1515,0,0.0,,,,,0.0,,,0.31028,"{""DO_NOTHING"": 1515}","{""DO_NOTHING"": 1319, ""ENTER_BUY"": 72, ""ENTER_SELL"": 124}","{""DO_NOTHING"": {""DO_NOTHING"": 1319, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 72, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 124, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_normal|d1pos_mid_high,1624,0,0.0,,,,,0.0,,,0.30201,"{""DO_NOTHING"": 1624}","{""DO_NOTHING"": 1345, ""ENTER_BUY"": 101, ""ENTER_SELL"": 178}","{""DO_NOTHING"": {""DO_NOTHING"": 1345, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 101, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 178, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,asia|h4_range|d1_range|align_neutral|atr_normal|d1pos_mid_low,2058,0,0.0,,,,,0.0,,,0.303223,"{""DO_NOTHING"": 2058}","{""DO_NOTHING"": 1717, ""ENTER_BUY"": 143, ""ENTER_SELL"": 198}","{""DO_NOTHING"": {""DO_NOTHING"": 1717, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 143, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 198, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bearish|align_aligned|atr_extended|d1pos_low,157,0,0.0,,,,,0.0,,,0.28744,"{""DO_NOTHING"": 157}","{""DO_NOTHING"": 119, ""ENTER_BUY"": 1, ""ENTER_SELL"": 37}","{""DO_NOTHING"": {""DO_NOTHING"": 119, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 37, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bearish|align_aligned|atr_extended|d1pos_mid_high,24,0,0.0,,,,,0.0,,,0.095238,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 4, ""ENTER_BUY"": 20}","{""DO_NOTHING"": {""DO_NOTHING"": 4, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 20, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bearish|align_aligned|atr_extended|d1pos_mid_low,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bearish|align_aligned|atr_low|d1pos_mid_low,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bearish|align_aligned|atr_normal|d1pos_low,48,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 48}","{""DO_NOTHING"": 48}","{""DO_NOTHING"": {""DO_NOTHING"": 48, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bearish|align_aligned|atr_normal|d1pos_mid_high,48,0,0.0,,,,,0.0,,,0.25641,"{""DO_NOTHING"": 48}","{""DO_NOTHING"": 30, ""ENTER_BUY"": 7, ""ENTER_SELL"": 11}","{""DO_NOTHING"": {""DO_NOTHING"": 30, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 7, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 11, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bullish|align_neutral|atr_extended|d1pos_high,48,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 48}","{""DO_NOTHING"": 48}","{""DO_NOTHING"": {""DO_NOTHING"": 48, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bullish|align_neutral|atr_extended|d1pos_mid_high,67,0,0.0,,,,,0.0,,,0.23301,"{""DO_NOTHING"": 67}","{""DO_NOTHING"": 36, ""ENTER_BUY"": 27, ""ENTER_SELL"": 4}","{""DO_NOTHING"": {""DO_NOTHING"": 36, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 27, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 4, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bullish|align_neutral|atr_extended|d1pos_mid_low,29,0,0.0,,,,,0.0,,,0.098039,"{""DO_NOTHING"": 29}","{""DO_NOTHING"": 5, ""ENTER_BUY"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 5, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bullish|align_neutral|atr_normal|d1pos_low,24,0,0.0,,,,,0.0,,,0.150538,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 7, ""ENTER_BUY"": 3, ""ENTER_SELL"": 14}","{""DO_NOTHING"": {""DO_NOTHING"": 7, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 3, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 14, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bullish|align_neutral|atr_normal|d1pos_mid_high,72,0,0.0,,,,,0.0,,,0.266667,"{""DO_NOTHING"": 72}","{""DO_NOTHING"": 48, ""ENTER_SELL"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 48, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_bullish|align_neutral|atr_normal|d1pos_mid_low,48,0,0.0,,,,,0.0,,,0.234234,"{""DO_NOTHING"": 48}","{""DO_NOTHING"": 26, ""ENTER_SELL"": 22}","{""DO_NOTHING"": {""DO_NOTHING"": 26, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 22, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_extended|d1pos_high,96,1,0.010417,0.0,-1.0,-1.0,0.0,1.0,,0.0,0.226852,"{""DO_NOTHING"": 95, ""ENTER_SELL"": 1}","{""DO_NOTHING"": 49, ""ENTER_BUY"": 24, ""ENTER_SELL"": 23}","{""DO_NOTHING"": {""DO_NOTHING"": 49, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 23, ""ENTER_BUY"": 0, ""ENTER_SELL"": 1}, ""ENTER_SELL"": {""DO_NOTHING"": 23, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_extended|d1pos_low,330,0,0.0,,,,,0.0,,,0.267393,"{""DO_NOTHING"": 330}","{""DO_NOTHING"": 221, ""ENTER_BUY"": 33, ""ENTER_SELL"": 76}","{""DO_NOTHING"": {""DO_NOTHING"": 221, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 33, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 76, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_extended|d1pos_mid_high,120,0,0.0,,,,,0.0,,,0.264657,"{""DO_NOTHING"": 120}","{""DO_NOTHING"": 79, ""ENTER_BUY"": 33, ""ENTER_SELL"": 8}","{""DO_NOTHING"": {""DO_NOTHING"": 79, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 33, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 8, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_extended|d1pos_mid_low,91,0,0.0,,,,,0.0,,,0.303393,"{""DO_NOTHING"": 91}","{""DO_NOTHING"": 76, ""ENTER_BUY"": 12, ""ENTER_SELL"": 3}","{""DO_NOTHING"": {""DO_NOTHING"": 76, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 12, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 3, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_low|d1pos_low,48,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 48}","{""DO_NOTHING"": 48}","{""DO_NOTHING"": {""DO_NOTHING"": 48, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_low|d1pos_mid_high,48,0,0.0,,,,,0.0,,,0.266667,"{""DO_NOTHING"": 48}","{""DO_NOTHING"": 32, ""ENTER_SELL"": 16}","{""DO_NOTHING"": {""DO_NOTHING"": 32, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 16, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_low|d1pos_mid_low,24,0,0.0,,,,,0.0,,,0.0,"{""DO_NOTHING"": 24}","{""ENTER_SELL"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_normal|d1pos_high,25,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 25}","{""DO_NOTHING"": 25}","{""DO_NOTHING"": {""DO_NOTHING"": 25, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_normal|d1pos_low,120,0,0.0,,,,,0.0,,,0.307922,"{""DO_NOTHING"": 120}","{""DO_NOTHING"": 103, ""ENTER_BUY"": 17}","{""DO_NOTHING"": {""DO_NOTHING"": 103, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 17, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_normal|d1pos_mid_high,119,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 119}","{""DO_NOTHING"": 119}","{""DO_NOTHING"": {""DO_NOTHING"": 119, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bearish|d1_range|align_neutral|atr_normal|d1pos_mid_low,96,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 96}","{""DO_NOTHING"": 96}","{""DO_NOTHING"": {""DO_NOTHING"": 96, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bearish|align_neutral|atr_extended|d1pos_high,48,0,0.0,,,,,0.0,,,0.329825,"{""DO_NOTHING"": 48}","{""DO_NOTHING"": 47, ""ENTER_BUY"": 1}","{""DO_NOTHING"": {""DO_NOTHING"": 47, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bearish|align_neutral|atr_extended|d1pos_low,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bearish|align_neutral|atr_extended|d1pos_mid_low,72,0,0.0,,,,,0.0,,,0.266667,"{""DO_NOTHING"": 72}","{""DO_NOTHING"": 48, ""ENTER_SELL"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 48, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bearish|align_neutral|atr_normal|d1pos_high,96,0,0.0,,,,,0.0,,,0.283433,"{""DO_NOTHING"": 96}","{""DO_NOTHING"": 71, ""ENTER_BUY"": 2, ""ENTER_SELL"": 23}","{""DO_NOTHING"": {""DO_NOTHING"": 71, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 2, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 23, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bearish|align_neutral|atr_normal|d1pos_low,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bearish|align_neutral|atr_normal|d1pos_mid_high,48,0,0.0,,,,,0.0,,,0.30303,"{""DO_NOTHING"": 48}","{""DO_NOTHING"": 40, ""ENTER_BUY"": 8}","{""DO_NOTHING"": {""DO_NOTHING"": 40, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 8, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bearish|align_neutral|atr_normal|d1pos_mid_low,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bullish|align_aligned|atr_extended|d1pos_high,288,0,0.0,,,,,0.0,,,0.28722,"{""DO_NOTHING"": 288}","{""DO_NOTHING"": 218, ""ENTER_BUY"": 36, ""ENTER_SELL"": 34}","{""DO_NOTHING"": {""DO_NOTHING"": 218, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 36, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 34, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bullish|align_aligned|atr_extended|d1pos_low,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bullish|align_aligned|atr_extended|d1pos_mid_high,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bullish|align_aligned|atr_low|d1pos_mid_low,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bullish|align_aligned|atr_normal|d1pos_high,72,24,0.333333,0.0,-1.0,-24.0,0.0,24.0,,0.0,0.333333,"{""DO_NOTHING"": 48, ""ENTER_SELL"": 24}","{""DO_NOTHING"": 48, ""ENTER_BUY"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 48, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 24}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bullish|align_aligned|atr_normal|d1pos_low,14,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 14}","{""DO_NOTHING"": 14}","{""DO_NOTHING"": {""DO_NOTHING"": 14, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,inactive|h4_bullish|d1_bullish|align_aligned|atr_normal|d1pos_mid_high,24,0,0.0,,,,,0.0,,,0.333333,"{""DO_NOTHING"": 24}","{""DO_NOTHING"": 24}","{""DO_NOTHING"": {""DO_NOTHING"": 24, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 0, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
